x	y	v0	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11	v12	v13	v14
1.388272	2.4914143	0.5113538	0.11424223	3.7100725	0.05469218	3.6201649	0.39074394	0.25849253	1.5348214	1.2360055	0.43333808	0.663216	2.295203	1.4398569	0.25044334	3.0203576
0.36313987	2.1669571	0.6812674	0.84068465	0.6572084	0.08855357	0.07681149	1.8177171	0.44245398	0.4468932	1.0617292	1.0461891	0.72024393	2.4562786	2.7590408	0.597044	1.0769818
1.1952115	0.021321686	0.38564876	1.0884115	0.011433596	0.3905093	2.43286	1.8921382	0.13078108	3.7051907	0.23674288	1.3253405	0.7048349	2.7261863	0.6555047	0.9244882	0.14699428
0.019874174	1.6054573	0.4216479	0.30000988	0.92577046	1.2325743	1.3431756	0.6252739	0.31266066	0.33737338	0.37760326	0.51780367	3.2102869	0.22925827	0.5721537	1.0528105	0.7109392
0.35807475	1.5916189	1.0081896	0.86537546	1.9254283	0.06053514	0.2572718	1.2734717	0.22767709	1.1968364	2.0930436	0.8849043	1.9788841	0.6805134	0.2918653	1.1855419	0.72685075
1.222312	1.4209547	0.10209599	0.59738344	0.38178653	1.4474502	0.48890898	4.5867977	1.3865956	1.1906339	0.7718636	0.053569857	0.5319385	1.0467604	2.7986999	2.2218177	1.267977
0.8473318	0.8330049	0.0697826	1.0139389	0.744498	1.2010775	0.38955522	0.49562272	0.23480119	1.6796097	0.57507396	0.35195857	0.2152862	0.9839466	1.7924334	1.5934017	1.0977004
0.0072965836	0.8220033	0.77373254	0.65453714	0.3732272	0.7041579	0.700795	2.2006528	3.525937	0.12452493	1.4871358	0.1867585	0.017990405	0.45560274	0.6255276	1.2014952	0.45176545
3.415053	4.3598495	0.6812014	0.12826677	0.28871015	1.178819	0.304656	0.3950369	0.27502245	0.70158535	0.22336918	0.01225607	0.069222115	1.6220226	1.2439144	0.20512629	0.5002881
0.30858603	3.102896	1.0135528	0.0075639645	1.5991125	4.070755	0.71078795	0.7520858	4.7863336	1.2114251	0.15360716	1.0851829	3.7810016	1.3371592	0.16653524	0.13536258	0.70179945
0.093567096	0.2015394	0.053043984	5.737019	0.5525991	0.15524817	0.05745498	0.5897004	1.3471103	0.29347995	0.16596341	0.14497167	1.0281346	0.57517743	1.3702532	0.6023211	0.45402882
0.0174768	1.0109863	0.39911276	2.1295006	0.88724685	0.42617086	0.23229067	1.1323125	0.1201165	0.89345556	1.0344632	0.8895028	1.064996	1.8360095	0.3130986	0.1636725	1.2171822
1.2761307	1.5691576	0.31073466	0.18227053	9.580944	0.77071214	1.0772572	0.9331532	0.61501163	0.30159923	0.51860523	0.017299257	1.1090561	1.3163581	1.1671091	0.80173594	0.22116728
0.3487019	-0.2349925	3.7773502	5.788547	0.7737587	0.03532384	0.011499168	0.26956832	1.9826894	1.8689789	0.57686394	0.9221158	0.540485	0.32226607	1.282566	1.755617	0.5692752
0.6231865	1.8898258	0.36776754	0.4829602	1.9559569	0.54595613	1.5836313	0.37516373	0.5955125	1.3816533	0.047212426	2.6200478	1.8507106	0.39731294	0.21504028	3.0961297	2.4234107
0.76026505	1.3024728	0.7720003	1.5288172	0.81056476	0.054089323	0.8607963	0.1606201	0.85878336	0.029369678	0.016164528	1.9479345	0.099264935	0.5297278	1.2174845	0.31374642	0.013986932
3.454138	3.6340303	0.3997575	0.4913449	0.3111906	0.21829472	0.78244704	0.7621093	0.33177707	0.49098217	1.2761513	1.0698898	0.18938729	0.0041489764	0.5043227	3.041957	0.040304247
2.54975	2.7322607	0.5018207	0.23559988	0.8787806	1.3793911	0.09015428	1.4838309	2.578948	1.280569	1.5775713	0.6210268	0.84674376	0.2959856	0.12531707	0.9561251	0.6104046
5.2978425	5.523606	0.29109833	0.35158718	0.16676404	2.901627	0.15211779	0.39231557	0.34398586	1.6262306	0.5271275	3.7156894	0.86857855	1.5328382	0.5290965	0.99730545	0.9091222
0.18230413	3.248583	3.60545	3.6200652	1.4031997	0.20133479	2.0413666	1.2472169	0.23202048	1.1947571	0.5845172	0.22053017	0.8969527	0.9817945	0.22678822	2.4326653	0.26728755
9.112584	9.434708	0.18680152	0.42827898	0.4644609	0.9373783	3.2127404	0.5696329	0.56833416	0.11219246	0.27772298	0.6512338	0.41665542	0.46791118	0.91588813	0.040217992	1.054958
3.0900276	3.9413848	0.51887053	0.082609065	0.7891951	3.171433	0.2583444	0.5601338	0.9508981	0.43180826	0.27230364	1.3571367	0.24925946	1.7783914	0.05564626	3.8645442	0.62841994
0.2004839	2.875713	2.152681	2.4881148	1.1881613	1.0520958	1.7837701	0.52756095	0.19057831	0.17818893	0.17759955	1.1977456	1.5384873	2.2607117	1.0733881	0.23758247	0.9979288
1.2104844	-0.16810612	0.439567	1.4216657	1.1758305	0.1339354	0.87479764	0.6286732	0.7143528	0.3508433	0.22355843	0.5900748	1.2034557	1.2061126	0.63473344	1.4021331	0.082893364
0.06098119	1.5207596	1.4194093	1.2137742	0.3430062	0.5425437	0.06403336	0.3116312	0.2870941	0.18507352	0.028309336	0.14588183	0.5531447	0.09523027	0.7597512	0.056868296	2.7808924
0.051338088	1.3087057	0.65996784	3.0492637	0.45426312	0.085493304	2.0331979	0.68763393	0.9085534	0.723421	3.9781454	0.9763492	0.21941313	3.39703	0.04255796	1.2608343	3.3551855
0.89070064	1.2460873	0.8888052	0.66378313	1.4294754	0.19034225	0.47108075	1.7495356	2.5561063	3.3027873	1.5760031	0.057584755	1.4988351	0.9465984	0.37803754	0.16644269	0.4603953
2.102723	1.9726326	0.16429412	0.17720671	0.81258535	3.6920846	0.40136358	0.044510853	0.095873505	0.37248826	0.1578328	1.7536429	0.0928638	0.4372605	0.09590547	0.361066	0.33931836
0.49003857	-0.8434377	0.898498	0.624768	2.6311078	0.1690213	1.01619	0.68304306	0.36732388	0.46283272	0.18146308	3.1787944	0.48810813	0.37925863	0.022726212	1.3997431	0.07523091
1.6105325	1.3654636	0.08010208	0.08543467	0.12562199	0.19891794	2.3077903	0.8125884	1.0460434	0.010517399	5.375229	1.4977992	1.9337702	1.7763432	1.4669297	1.5860382	2.3753588
0.60046536	1.2684493	0.64564294	0.5952108	1.9115196	0.22472349	0.017690048	0.356567	0.21250999	1.082145	0.79487145	0.567961	0.23944804	0.62751174	0.011515549	1.8015717	1.1476631
0.2014117	1.3429372	1.5360123	2.1487248	1.9199669	0.3106448	0.7405863	3.7083936	0.6355085	0.14325906	0.005336054	0.017424922	0.5942605	0.14346455	1.2945175	0.35841355	0.6554865
0.6812898	1.177638	0.5456476	0.15927544	1.9973762	0.16616467	0.66139954	0.173988	0.3504319	0.28652406	2.3321078	1.7448059	1.8564507	1.401783	0.3181293	1.2379235	0.7422717
0.14806063	1.6126529	2.4507265	1.202332	0.32704854	0.18592481	0.75263435	0.14409983	0.75235707	0.50537527	0.17027959	0.10489811	1.593906	0.6495415	1.8934559	1.5368432	4.398102
0.0016616283	2.6712701	1.1174934	0.07133346	2.0964608	0.81098074	0.7498797	0.1710072	0.024123786	1.7024487	2.9867363	2.3719568	0.5401566	2.8074546	0.037476983	0.31820938	3.2147443
1.1310776	2.7431312	0.0771826	0.2228189	0.5506351	2.246512	3.2031434	3.7254026	0.40466613	0.5917923	2.0789998	1.9693379	0.7256218	0.96329963	3.439471	0.36996353	0.33604068
0.8544386	0.021935612	0.6332829	0.20973128	1.074161	0.40192574	3.0387096	0.6221533	0.5480765	0.64139473	1.591332	0.6483022	0.056283534	1.3632784	0.17731465	5.0783005	1.3355848
0.11769752	3.551394	1.3165805	0.75912464	0.7407856	0.42194623	0.8053874	5.3865027	1.647145	0.41651917	4.935543	1.7042427	0.95228475	0.3087965	0.54493135	0.09390488	0.32174173
0.68075323	0.67683995	1.3393856	0.6909917	1.3526077	0.071728304	0.34669632	1.0081615	0.48015144	0.7145622	0.886194	1.5391288	1.314282	0.677504	0.3019997	3.0524528	1.294392
0.04974297	-0.6657963	0.3623833	0.46102566	0.7900978	0.09384535	0.6223442	0.05290841	0.15774176	3.0094516	0.43026355	0.22706099	0.91934395	0.07856093	2.4955807	2.2729664	0.9442974
0.36872151	0.43649077	1.0860103	0.9169884	0.05525976	0.23001914	0.40482748	1.4396701	1.7049854	1.2216794	0.59827524	0.09757143	0.60641724	0.5919492	0.49842963	0.8052054	0.651741
0.79238296	2.3588324	0.53416145	2.5270786	0.01574785	0.14682907	0.44635862	0.79020476	1.6230032	0.68048394	0.5961392	0.19922702	0.76903474	0.10627506	1.0240129	0.40018907	0.35666588
0.06927429	0.5254816	1.41533	0.7393418	0.7513968	0.13927042	1.0568836	3.0071478	0.34079072	0.10953633	2.8520455	0.58271414	0.29558098	0.13069867	0.41189003	0.35682657	0.041029617
0.08620712	4.515515	2.131025	0.79177296	1.0796728	1.8446121	0.26268893	1.562684	0.38647953	2.5324163	0.42545176	0.30375215	0.75831985	1.3016291	0.813919	0.79241806	0.1235936
0.87887144	2.7259254	0.5045946	0.42419788	1.4416564	0.5497	0.49150825	0.8992207	0.92181504	1.7816856	3.9088202	0.042103432	0.2123203	0.7063526	0.65149736	0.12317446	0.42957968
2.1566026	2.113308	1.4738586	0.05283201	0.55047965	0.4751014	1.0737548	1.176962	0.4635036	3.163946	1.2568098	1.2345033	1.4034779	4.2135854	0.061291885	1.3502306	0.08180981
0.3086441	0.6246414	0.039271917	1.6580588	0.30000594	2.0298417	2.1303513	0.36003175	0.40848413	0.22411035	2.8683732	0.36467755	0.41125107	2.5361278	0.12718578	0.627151	1.8743603
0.037132252	0.80901456	1.726023	1.3225199	0.041273527	3.249854	1.0020827	1.4226046	1.3838493	0.6611597	1.2766908	0.53905773	0.13584392	0.83381695	2.658121	0.6999555	2.08957
0.7583522	0.81016046	0.06349771	1.6233205	2.7456803	0.6460617	0.052981503	0.10669864	1.880261	1.1763945	1.1821333	1.6154352	0.24028556	1.3138454	1.6640058	0.47842532	0.28754625
0.009125078	6.6244783	5.8589773	2.2079756	2.5868444	0.87100065	0.25602704	1.2428426	1.2946484	2.1355116	0.9441565	0.7999045	0.43985713	1.7998842	0.99380606	0.36867574	0.09658113
0.16103451	0.4284343	0.5369902	1.9338249	0.028850066	0.36688474	0.2735127	2.1628337	1.8503883	3.6821887	0.37533757	0.2483063	0.8681693	0.12614012	1.091659	0.24103154	2.7821562
0.11849645	1.4760457	1.6682314	0.11534693	0.010836295	0.004346732	0.6780227	0.032125268	3.523694	0.61669225	0.9745148	1.5413003	2.0793629	0.96350706	0.21236338	0.35979846	0.32496712
1.142431	1.5745429	2.229403	0.5723509	0.09999416	1.5542504	1.8968238	1.562712	0.118855186	0.34375718	0.4800648	1.564241	0.516389	1.8904302	2.9342313	0.58956397	0.09877818
1.6327138	1.5500295	0.21172167	0.19925602	0.10531094	0.4184155	0.62233573	2.7188368	0.27451253	1.7149181	0.64086694	1.7366253	0.7858018	0.25517	0.53495365	0.40672547	0.7060344
0.09343125	3.3399136	1.6236072	0.8870151	0.8983887	0.9628996	2.5023828	0.19038981	0.4470059	0.2286665	1.4181209	3.1777687	1.058677	0.39022478	0.51680154	0.09598345	0.64982724
3.4037592	3.4105442	0.43855226	0.14688635	0.7214502	0.95842427	0.6938006	0.38979846	1.4930526	1.1246811	0.8439251	0.6151678	0.11559126	1.9464339	0.21208565	0.06869003	0.2241063
0.13685018	2.7635236	1.4460926	0.2882421	2.9561172	0.42400017	1.461115	0.17798498	1.4417766	1.5469688	0.3309316	0.88205117	0.743541	0.7072439	0.29685357	0.44005924	1.0914488
1.6642855	1.9678828	0.78576124	0.062474586	0.18141244	0.29084456	0.7469794	0.46981627	0.81440294	3.2789254	0.2524401	1.1502101	0.93589866	0.98953426	0.94819677	0.079553664	0.044873912
0.54033893	-0.11110717	0.6929292	1.2699097	4.4813895	2.5452056	0.97181314	0.035609927	1.8261865	1.0235256	0.40754423	0.834208	0.9988373	1.5455058	0.70276004	0.37423602	0.056564633
0.33798024	1.6134889	1.1316698	1.154437	0.54347914	0.08971264	0.46256974	0.1618781	1.0422145	0.4434352	0.112222	1.1381273	0.14019367	0.61934125	0.68370444	0.90547043	0.7723303
0.14136676	2.7498631	0.8686901	0.08082186	2.9744122	0.04376128	1.4008485	0.8170675	4.4020157	0.24552216	0.4949316	0.6663409	2.5136902	0.10653197	0.40194428	0.87520814	0.95081526
0.3423398	1.1775968	0.04648598	0.068367876	0.7002697	1.308256	0.33514205	1.7783965	0.15988706	1.5431341	0.5387122	1.0987792	0.002320545	1.0410057	0.07102322	1.2052057	1.7214445
0.9811412	0.6489234	0.07078573	0.48085925	1.2855704	0.8313062	0.6944023	0.51677865	0.9551944	4.569938	0.011715594	0.9375935	0.041610207	0.9396996	0.9613178	0.44585818	0.46865442
0.106493495	2.6725953	1.2481295	2.8252375	1.832531	0.34558126	0.32990396	0.10812999	0.34999964	0.03547787	0.5126809	1.5798454	0.17007662	1.3487464	0.11131451	0.001976115	2.3750904
0.7839988	0.33750325	0.64140904	0.9443363	1.8018143	0.4018759	0.76067054	0.61382204	0.40330234	0.21822394	0.96442926	0.6071563	1.134257	0.6422785	0.8012379	0.017457126	0.3621594
0.11008543	-0.23044461	0.39520618	0.44549614	0.12286729	3.0039465	0.5317418	2.4757974	0.00139022	0.055573948	0.16197747	1.7655694	3.1602004	0.5941228	1.2063581	0.3382029	0.16028701
0.22135691	0.65522176	1.6488178	0.17276894	1.719318	1.3974693	3.8982658	1.0926253	1.534522	0.6634725	1.3269906	0.57807744	0.0013500339	1.3252472	0.6064856	0.65122545	0.6268846
0.0755936	1.6967658	0.64150906	0.9169835	3.0474925	2.145286	0.83964914	0.36602733	0.07216173	0.16038357	0.47115383	0.20109212	0.6134859	0.3225816	1.3137378	0.5164438	0.56354046
0.1655823	0.60960305	2.2734447	0.8336458	1.112583	0.5597675	3.200534	0.0044892225	0.37271464	0.6656996	1.7407029	0.012063652	0.13476415	0.4974847	1.877939	0.8132176	0.950563
0.5946859	0.1919329	1.5542015	0.35775816	0.5480444	0.3967871	1.3655282	0.14515258	0.04904435	4.0660057	1.3681003	1.6697159	0.06375451	1.0239841	1.2180846	0.36108625	0.7283513
0.07684617	0.8662599	0.16115057	0.7872078	0.084983826	0.39213824	0.33514056	0.012172783	0.36582196	1.5800725	1.7559595	0.4066817	2.7860298	1.3730583	0.34824106	1.3211298	1.6709149
0.7887652	1.8582317	1.0707208	1.340033	1.1669844	2.8869588	0.5951627	0.20780678	1.0494446	0.05168255	2.1448433	0.030982194	2.4333405	0.04521698	1.4768466	1.3400856	1.2538427
0.10982687	1.215474	0.26715535	1.1628048	0.40060696	0.4445568	0.9176149	0.58714706	3.0090704	0.04673043	0.23849326	0.18137866	0.15223555	0.4041741	0.4181774	0.15219079	0.007708802
0.1102014	0.9908221	0.78360844	3.2099085	0.3353213	1.0809611	0.0776399	0.16064717	0.2740025	0.85302764	0.10812481	0.83915335	0.91296303	2.0772665	1.1367438	1.3283898	0.90004206
0.23154692	3.774991	0.6486614	0.53852916	3.118199	0.008200482	0.118019596	0.567732	1.2681205	0.19749427	0.07006517	0.07510374	0.18565063	0.36147928	2.7282836	0.21808805	0.21591617
1.6314702	-0.45003152	0.31264392	0.832601	0.24636333	2.1025746	0.22292426	0.18999012	2.3911424	0.32323003	0.9510699	0.25284043	1.0514226	0.02416	0.32689878	1.0327992	1.6776382
0.3476404	0.49776635	2.0046751	2.5143502	1.9533749	0.38278055	0.3294606	1.4304187	1.0350167	2.5344458	1.8170449	0.7464133	1.222114	0.05776555	0.40605092	1.2406677	0.6653283
1.1886266	1.8331523	0.58723587	0.3280068	1.7420766	0.5283102	0.2658449	0.40863177	1.2514437	0.5089253	2.2970297	1.1462722	0.2804345	1.0476301	0.13929154	1.1107994	1.802519
0.029925281	1.2117059	0.26874954	1.1301202	0.2770685	0.7454318	1.258913	0.33970806	0.49263534	0.58877796	1.7747265	0.33324805	0.3564846	1.944619	0.53914934	1.3947479	0.9619714
1.0605471	1.9739814	0.1896835	0.07145543	0.24249503	0.40279335	1.5232751	3.9935486	4.471899	1.1311517	1.3260733	0.33715102	0.24239269	1.4068893	1.1172711	0.7854277	0.34039962
2.0186915	2.8457317	0.012839495	0.44121724	0.7007606	0.7003159	2.4834495	1.877632	0.35145965	0.13477914	0.94108456	2.998622	0.7283387	0.9861713	4.5546193	0.3096284	0.07726638
0.82538146	-0.84184873	0.49879315	0.4684621	1.4167202	0.6542471	2.926487	1.5175599	2.641226	2.5400572	0.65883774	1.5957379	1.1755475	0.44867572	0.61569285	0.3408449	1.5590296
0.36049148	1.1116738	0.9866612	0.26016265	3.7801704	0.4658364	0.27732617	2.7856064	0.9809444	0.50300753	0.30494854	0.6817621	1.3714993	0.13417508	0.9885377	0.07331326	1.3708227
1.5378468	2.1667168	0.7527016	0.8952446	0.92106146	0.14014934	0.14269066	0.008197725	0.79542226	0.7592876	0.5238515	1.4266346	0.03946071	0.1944972	1.651342	1.3881731	2.8481143
0.6923961	1.2397571	0.36611372	0.27434766	0.30684924	0.2958109	1.1278827	1.406838	0.11409308	0.018356496	1.0774016	0.10015065	0.5359039	0.35235277	0.30913076	1.007707	0.7989531
0.4704619	0.60500485	1.0502093	0.09949236	1.0227262	3.101086	0.26776463	1.1442633	1.9848908	2.025148	0.07948266	0.38528544	0.09388899	0.23382209	0.25457627	1.3252816	0.5590197
0.0040937318	5.075834	4.570784	2.4782004	2.7699764	0.33805585	0.8840981	4.232957	1.3714073	0.4057269	1.1684945	0.20709775	0.24794742	1.53535	0.21812311	0.94235533	0.3587195
0.011209821	3.5032036	2.9869864	5.352997	0.38883597	0.1440053	0.44172966	0.8024776	0.73627764	0.7852012	0.441814	0.25067207	0.5709281	2.6684008	0.096298225	0.06723243	1.0284489
0.023613084	4.0353174	1.6722616	0.9298371	0.45585483	2.0397239	0.61737525	0.06877167	0.004478285	0.2160483	2.3439608	0.700481	0.14011349	1.6350398	1.0222722	1.1949632	0.19181064
0.68878603	-1.8256534	0.54167134	0.5510414	0.74946284	0.6562409	0.70691335	0.57371724	1.1215078	2.195356	0.29477775	0.21411474	0.13766243	0.27878127	2.2157676	2.972288	3.932198
3.2830596	4.383904	0.19737117	0.06335671	1.1791956	0.5762539	0.53226244	1.2287894	0.77900887	1.2577122	1.6405036	0.027405104	0.33859035	1.1515412	0.6403568	1.3072716	1.4844637
0.18996884	1.0680984	1.0076413	1.8165836	0.2637623	0.364626	2.1209161	0.2127404	1.2218844	1.1880251	0.88438183	0.41561553	0.30924743	0.30345607	1.072619	3.4934976	0.3338538
0.46587488	-0.085805796	1.5322748	1.7191782	0.40155762	0.36965263	1.2544411	0.39508972	0.898016	0.096711785	2.52934	0.3646253	3.1593237	0.49097195	0.34092906	3.9899564	3.1423795
0.43167943	0.730194	0.09063571	1.7322271	0.25384444	0.6502174	0.90075463	2.2425594	0.36170515	2.027482	1.9946249	0.37719756	0.25241536	1.810865	1.4591908	0.8516382	0.85221016
0.424435	2.8552735	1.5488778	0.5410919	2.0863557	1.0714483	1.4825114	0.1674482	0.81423897	0.030890068	3.714907	0.7217495	0.12744452	0.21833894	1.6868238	1.1189452	1.4504356
0.12173949	3.261076	1.2810186	2.492946	1.6310633	2.4403791	0.6182557	3.4836514	0.11117329	0.13290966	0.33014542	0.6650925	1.1758848	0.86473525	1.7529868	0.5400597	0.12908241
1.1010339	0.48109472	2.2282445	0.5141148	0.12300548	1.9982982	2.6458492	1.1871614	0.5262839	1.0845919	1.0165247	0.0015727794	0.8164516	2.0132916	0.8051938	1.8025014	0.28688988
0.11511573	1.9816183	1.8302078	3.1691852	0.17901328	0.38352266	0.9524277	0.3772084	0.3838521	1.8377308	0.47019416	1.5200356	0.36210582	1.9913975	0.39340582	0.13016628	0.64002156
0.15531075	1.8285965	0.59804004	0.3803195	0.8554345	1.5330234	1.8699698	0.26511267	0.22921135	1.0428027	1.141889	1.066221	0.09566588	2.261185	0.70734435	0.31254527	2.8159487
0.09051383	1.7909732	1.9164436	0.33155438	0.5031622	0.40466267	0.13924038	0.13510308	0.4031895	0.39244628	0.12112179	0.17415392	0.20499532	0.8155134	0.88502926	0.95474637	0.6206917
0.00012273387	-0.07453799	0.42272836	0.58892715	0.1974714	0.22382669	0.37766534	0.07018597	1.697463	1.0015447	0.04654086	1.0527056	1.0021588	0.15412404	0.38519397	0.4301403	0.054720722
0.72781307	1.7491273	0.57160395	0.90559906	1.055399	0.02781695	0.3827177	0.26174304	2.124479	0.4844089	2.8667853	0.3856547	0.7788001	1.2079208	0.90374047	1.4616718	3.787479
1.9061624	1.2346547	0.7926969	0.65052724	0.14430872	1.3364824	1.0617623	1.9318815	1.690629	1.2558917	0.13739058	0.23993112	0.26800692	0.7495823	0.37847617	0.25229332	0.9070685
3.7981553	3.8061924	0.20980367	0.08568453	0.5831357	0.16435933	1.2580894	0.14300203	2.8037364	0.14151438	1.2904273	0.23026517	1.167428	2.935538	0.3419021	0.78009063	0.28879404
0.3501934	1.8510003	2.4774244	0.32606223	0.23500763	3.555788	0.81780916	0.51360226	0.26982456	0.32119635	2.7440999	1.1202469	0.5196656	4.0994463	1.3640059	0.414841	1.4499605
0.34018034	1.4925892	2.0325656	1.0958295	1.0113757	0.08525841	0.41101578	0.01999752	0.37409166	0.22424921	1.1735328	1.0138241	0.46404395	0.07113484	0.21168438	0.39328867	1.1020739
0.64417374	1.288939	0.7400231	0.53123444	2.0101423	0.14726761	0.55067277	2.3576787	2.8849006	0.26285744	0.2474915	0.9833848	2.696755	0.1199114	2.0579596	0.7142797	0.38891298
0.29278514	1.9379693	0.61009145	0.45653093	2.8757052	0.83225113	1.4244509	1.104139	2.0770493	1.7780584	0.27449998	0.0698897	0.61195445	0.3630535	1.1618445	1.5498948	0.9854825
0.68043566	1.8204421	1.0811186	0.3789717	0.35631588	0.4648025	0.37023157	0.10247308	3.1154773	2.300638	3.1682572	2.3235114	1.98921	0.27018026	0.4730038	1.3287742	1.4211562
1.024034	2.3622293	0.38828373	0.09692181	0.1389059	0.3758246	0.22074695	1.3026776	0.06362672	0.8719647	3.4637413	2.1758428	0.6548644	2.110726	1.4113578	2.0568633	1.4356283
0.52144676	-0.24359685	0.78576356	1.0355544	0.47147182	1.2844466	0.6726965	0.5249415	1.436108	0.29061523	0.45851475	0.23437367	0.669248	0.20855215	0.44520307	0.59799296	1.3719902
28.036776	28.95256	0.0031076458	0.15604377	1.1013091	0.64633423	3.3221388	3.5675402	0.5798222	0.09561282	1.0471052	0.036639404	0.18988752	3.0247555	0.49865192	0.21600145	1.0290408
0.15754607	3.3697386	1.260216	0.4646394	6.052231	1.3143036	1.5232892	1.6353372	0.17535928	0.4269781	0.9273794	0.54260194	3.0631251	0.045046255	0.24087961	0.16123968	0.91670203
4.930413	2.8303943	0.08706827	0.13054386	3.613633	1.0905983	0.28767455	0.42154247	0.0788374	0.07584234	0.97639984	0.14252765	1.8747333	1.4695176	1.2765056	0.09042423	0.7222355
2.6965396	0.45936215	0.3497025	0.2539266	0.7528509	0.66203314	0.24211913	0.58330864	2.3364468	1.1454021	2.1336982	0.53015256	0.119166814	0.83979595	0.9465293	3.0549772	0.012805036
0.24151832	3.2700062	4.0592203	0.378299	3.0460453	0.8848017	0.5026614	0.3294035	0.14264876	0.031998158	1.0089486	0.15894519	0.7640458	0.19405343	0.22275583	1.3492498	0.8481695
0.121523626	1.0195249	1.1224846	0.1956502	1.3057488	0.32317615	0.17449124	2.7772746	1.7663932	0.2939489	0.03661657	0.20478745	1.0730504	0.5224369	0.32606778	0.49862155	0.6743494
0.004173432	3.3746655	1.543722	1.705749	0.32427156	3.362569	0.79722923	4.0234146	0.3911373	2.0118937	0.06579191	3.0201726	1.9848161	1.6711321	0.7885784	0.27979967	0.36644602
0.028148213	0.59557	0.15607892	3.9710512	0.4217223	0.7091873	0.28859574	0.23628609	0.5200844	1.1794716	0.43244237	1.4573591	0.013366704	3.0660784	0.07357596	0.48703045	1.3284107
0.3919434	0.03893817	4.072559	2.34817	0.6746128	1.2059646	0.8208167	1.53464	0.19948907	0.9640714	1.9676269	0.8009498	0.6399738	1.141525	0.52622575	0.90042996	0.2822232
0.6124018	1.7601347	0.50654256	0.58169144	0.2701599	1.0689873	0.18249261	0.16699211	0.90295565	0.94545066	0.728175	0.50908905	0.03138029	1.9923731	0.2819821	2.3174791	0.61650264
0.0952578	1.657021	0.013874874	1.1701772	2.1896393	0.00596112	2.7804754	1.2830586	0.016717087	0.23588905	0.041358404	0.22122319	0.75402874	1.0894605	0.12144541	3.041624	0.241338
0.2807443	1.3905851	0.576803	1.9638524	1.5014149	2.9576502	2.486228	0.056414828	1.1151838	2.646782	0.13771372	0.5902383	1.0234166	1.075528	0.12850569	0.22094889	0.9922885
4.7084665	2.8962967	0.031630196	0.4196595	2.4343412	0.28576916	0.63640773	0.4143496	0.16374673	1.7393202	0.61572903	1.4761648	0.33465886	0.46754372	0.7209141	0.8321459	0.054808725
0.53255725	2.2581794	0.3701694	1.2638721	0.14381123	1.486015	0.097850114	1.4525766	3.0291977	0.65010214	1.2411182	0.40143773	0.15174629	1.0136849	1.2047243	0.9602759	0.25307477
0.021304881	4.897652	0.8473631	0.7650202	2.2473094	0.67589504	1.9772865	0.8939929	0.7969109	0.9180563	1.3053008	0.11126547	0.7292287	0.54077643	0.04363029	0.22541983	0.21863799
0.25118852	1.92996	1.547362	0.39932832	0.34568503	0.7086313	2.3626184	1.0247388	0.5196512	0.37301812	0.68114203	0.17617615	0.21122402	1.2399304	0.39849535	0.038503133	0.71952814
0.17161243	0.39102945	1.0630043	4.700076	0.6724893	0.5386707	0.073934026	1.8310859	2.5479205	1.7529246	2.3525572	2.9202657	1.5886804	0.4637702	3.527838	0.040777974	0.23025261
0.78097683	2.280187	0.46251073	1.4353791	0.8734729	0.14160036	1.7004687	0.00040340328	0.25349972	0.3409992	0.82437205	0.2082974	0.06324352	1.2921079	1.2476913	1.124619	0.8839075
0.18046802	1.5520368	2.3319733	1.516629	1.7769855	0.4644799	1.4027219	0.46572015	0.47951674	1.5305449	1.446392	4.357147	1.4631681	1.8362895	0.27261874	1.6153759	0.8647288
0.20161507	2.8110716	0.030130764	2.3080883	3.7673905	1.7307421	0.07430433	1.5674328	3.2240481	0.25877935	3.979203	0.11124019	1.8934902	1.2157552	1.8241878	1.7051088	2.3239305
0.8388868	1.7174642	0.5117392	1.8634342	1.4103758	0.34609696	0.4858349	0.5441496	3.3456383	0.47122175	1.1182112	0.8214674	0.023295274	2.012087	0.47112006	1.6913133	1.3756151
1.4206239	1.56477	0.15364671	1.2378782	2.2684562	1.8980296	1.0286981	1.0620973	1.1300793	3.1367457	0.20235644	0.13857049	0.41062817	2.0303109	0.055675447	0.17249088	0.20332852
0.07994426	0.38730723	0.41829205	0.2347971	0.8983502	0.08072698	0.7343718	0.9967889	0.915008	0.40528283	0.6635822	0.07074929	1.8950833	0.53716856	2.203173	0.581748	0.76014626
0.7060136	0.6897558	0.050204564	1.1385101	0.63481617	1.0058604	1.7043167	0.54948336	1.1739793	2.66724	1.8899812	0.51913404	0.21255262	0.80084705	0.62095875	0.19511428	0.8064677
0.3077218	2.5476804	1.1671606	0.5468381	1.599946	0.013451351	0.5664573	0.9884965	0.93123686	0.23132236	0.62984014	3.8897605	2.082197	0.6180953	3.2695806	0.4036751	0.33790046
0.088532	0.4897928	0.4452058	0.5037077	0.48104572	0.14992715	0.023733506	3.135167	2.4444382	1.1718062	0.27216667	0.2991495	0.64956033	0.23866427	0.06457715	3.2537854	0.30952403
1.1758592	2.0604682	0.23591818	0.13426097	0.39346054	0.13806547	2.2712991	1.4118702	0.54800195	0.14091066	1.1253488	0.98578924	1.9961374	0.12153924	1.9961733	0.5520462	2.6569035
